envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
8682	58866000	58434000	59034000	58434000	59394000	59034000	58523775.1124438
8683	58863000	58431000	59031000	58431000	59391000	59031000	58525092.9535232
8684	58860000	58428000	59028000	58428000	59388000	59028000	58526398.8005997
8685	58857000	58425000	59025000	58425000	59385000	59025000	58527680.6596702
8686	58854000	58422000	59022000	58422000	59382000	59022000	58528962.5187406
8687	58851000	58419000	59019000	58419000	59379000	59019000	58530244.3778111
8688	58872000	58416000	59016000	58416000	59496000	59016000	58531526.2368816
8689	58869000	58413000	59013000	58413000	59493000	59013000	58532808.095952
8690	58890000	58410000	59010000	58410000	59610000	59010000	58534089.9550225
8691	58887000	58407000	59007000	58407000	59607000	59007000	58535371.814093
8692	58884000	58404000	59004000	58404000	59604000	59004000	58536653.6731634
8693	58881000	58401000	59001000	58401000	59601000	59001000	58537923.5382309
8694	58878000	58398000	58998000	58398000	59598000	58998000	58539205.3973013
8695	58875000	58395000	58995000	58395000	59595000	58995000	58540475.2623688
8696	58872000	58392000	58992000	58392000	59592000	58992000	58541745.1274363
8697	58869000	58389000	58989000	58389000	59589000	58989000	58543026.9865067
8698	58866000	58386000	58986000	58386000	59586000	58986000	58544308.8455772
8699	58863000	58383000	58983000	58383000	59583000	58983000	58545614.6926537
8700	58860000	58380000	58980000	58380000	59580000	58980000	58546920.5397301
8701	58857000	58377000	58977000	58377000	59577000	58977000	58548226.3868066
8702	58854000	58374000	58974000	58374000	59574000	58974000	58549532.2338831
8703	58851000	58371000	58971000	58371000	59571000	58971000	58550838.0809595
8704	58872000	58368000	58968000	58368000	59688000	58968000	58552143.928036
8705	58869000	58365000	58965000	58365000	59685000	58965000	58553449.7751124
8706	58866000	58362000	58962000	58362000	59682000	58962000	58554755.6221889
8707	58863000	58359000	58959000	58359000	59679000	58959000	58556061.4692654
8708	58860000	58356000	58956000	58356000	59676000	58956000	58557355.3223388
8709	58857000	58353000	58953000	58353000	59673000	58953000	58558649.1754123
8710	58854000	58350000	58950000	58350000	59670000	58950000	58559943.0284858
8711	58851000	58347000	58947000	58347000	59667000	58947000	58561236.8815592
8712	58848000	58344000	58944000	58344000	59664000	58944000	58562530.7346327
8713	58845000	58341000	58941000	58341000	59661000	58941000	58563812.5937031
8714	58842000	58338000	58938000	58338000	59658000	58938000	58565094.4527736
8715	58839000	58335000	58935000	58335000	59655000	58935000	58566388.3058471
8716	58836000	58332000	58932000	58332000	59652000	58932000	58567682.1589205
8717	58833000	58329000	58929000	58329000	59649000	58929000	58568976.011994
8718	58830000	58326000	58926000	58326000	59646000	58926000	58570269.8650675
8719	58827000	58323000	58923000	58323000	59643000	58923000	58571563.7181409
8720	58824000	58320000	58920000	58320000	59640000	58920000	58572857.5712144
8721	58821000	58317000	58917000	58317000	59637000	58917000	58574151.4242879
8722	58818000	58314000	58914000	58314000	59634000	58914000	58575445.2773613
8723	58815000	58311000	58911000	58311000	59631000	58911000	58576739.1304348
8724	58812000	58308000	58908000	58308000	59628000	58908000	58578020.9895053
8725	58809000	58305000	58905000	58305000	59625000	58905000	58579302.8485757
8726	58806000	58302000	58902000	58302000	59622000	58902000	58580584.7076462
8727	58803000	58299000	58899000	58299000	59619000	58899000	58581866.5667166
8728	58800000	58296000	58896000	58296000	59616000	58896000	58583136.4317841
8729	58797000	58293000	58893000	58293000	59613000	58893000	58584406.2968516
8730	58794000	58290000	58890000	58290000	59610000	58890000	58585676.161919
8731	58791000	58287000	58887000	58287000	59607000	58887000	58586946.0269865
8732	58788000	58284000	58884000	58284000	59604000	58884000	58588215.892054
8733	58785000	58281000	58881000	58281000	59601000	58881000	58589485.7571214
8734	58782000	58278000	58878000	58278000	59598000	58878000	58590767.6161919
8735	58779000	58275000	58875000	58275000	59595000	58875000	58592037.4812594
8736	58776000	58272000	58872000	58272000	59592000	58872000	58593295.3523238
8737	58773000	58269000	58869000	58269000	59589000	58869000	58594565.2173913
8738	58770000	58266000	58866000	58266000	59586000	58866000	58595835.0824588
8739	58791000	58263000	58863000	58383000	59583000	58863000	58597104.9475262
8740	58788000	58260000	58860000	58380000	59580000	58860000	58598386.8065967
8741	58785000	58257000	58857000	58377000	59577000	58857000	58599668.6656672
8742	58782000	58254000	58854000	58374000	59574000	58854000	58600962.5187406
8743	58779000	58251000	58851000	58371000	59571000	58851000	58602244.3778111
8744	58776000	58248000	58848000	58368000	59568000	58848000	58603514.2428786
8745	58773000	58245000	58845000	58365000	59565000	58845000	58604784.107946
8746	58770000	58242000	58842000	58362000	59562000	58842000	58606053.9730135
8747	58767000	58239000	58839000	58359000	59559000	58839000	58607335.832084
8748	58764000	58236000	58836000	58356000	59556000	58836000	58608617.6911544
8749	58761000	58233000	58833000	58353000	59553000	58833000	58609899.5502249
8750	58758000	58230000	58830000	58350000	59550000	58830000	58611205.3973013
8751	58755000	58227000	58827000	58347000	59547000	58827000	58612535.2323838
8752	58752000	58224000	58824000	58344000	59544000	58824000	58613853.0734633
8753	58749000	58221000	58821000	58341000	59541000	58821000	58615170.9145427
8754	58770000	58338000	58818000	58338000	59538000	58818000	58616476.7616192
8755	58791000	58335000	58815000	58455000	59535000	58815000	58617782.6086956
8756	58788000	58332000	58812000	58452000	59532000	58812000	58619088.4557721
8757	58785000	58329000	58809000	58449000	59529000	58809000	58620394.3028486
8758	58782000	58326000	58806000	58446000	59526000	58806000	58621700.149925
8759	58779000	58323000	58803000	58443000	59523000	58803000	58623005.9970015
8760	58776000	58320000	58800000	58440000	59520000	58800000	58624311.844078
8761	58773000	58317000	58797000	58437000	59517000	58797000	58625629.6851574
8762	58794000	58434000	58794000	58434000	59514000	58794000	58626959.5202399
8763	58791000	58431000	58791000	58431000	59511000	58791000	58628301.3493253
8764	58812000	58428000	58788000	58428000	59628000	58788000	58629643.1784108
8765	58809000	58425000	58785000	58425000	59625000	58785000	58630985.0074963
8766	58806000	58422000	58782000	58422000	59622000	58782000	58632326.8365817
8767	58803000	58419000	58779000	58419000	59619000	58779000	58633656.6716642
8768	58800000	58416000	58776000	58416000	59616000	58776000	58634986.5067466
8769	58797000	58413000	58773000	58413000	59613000	58773000	58636304.3478261
8770	58818000	58410000	58770000	58530000	59610000	58770000	58637634.1829085
8771	58815000	58407000	58767000	58527000	59607000	58767000	58638952.023988
8772	58812000	58404000	58764000	58524000	59604000	58764000	58640281.8590705
8773	58809000	58401000	58761000	58521000	59601000	58761000	58641611.6941529
8774	58806000	58398000	58758000	58518000	59598000	58758000	58642941.5292354
8775	58803000	58395000	58755000	58515000	59595000	58755000	58644259.3703148
8776	58800000	58392000	58752000	58512000	59592000	58752000	58645577.2113943
8777	58797000	58389000	58749000	58509000	59589000	58749000	58646883.0584708
8778	58794000	58386000	58746000	58506000	59586000	58746000	58648188.9055472
8779	58791000	58383000	58743000	58503000	59583000	58743000	58649482.7586207
8780	58812000	58500000	58740000	58500000	59580000	58740000	58650764.6176912
8781	58809000	58497000	58737000	58497000	59577000	58737000	58652034.4827586
8782	58806000	58494000	58734000	58494000	59574000	58734000	58653292.3538231
8783	58803000	58491000	58731000	58491000	59571000	58731000	58654550.2248876
8784	58800000	58488000	58728000	58488000	59568000	58728000	58655808.095952
8785	58797000	58485000	58725000	58485000	59565000	58725000	58657065.9670165
8786	58794000	58482000	58722000	58482000	59562000	58722000	58658323.838081
8787	58791000	58479000	58719000	58479000	59559000	58719000	58659581.7091454
8788	58788000	58476000	58716000	58476000	59556000	58716000	58660839.5802099
8789	58785000	58473000	58713000	58473000	59553000	58713000	58662097.4512744
8790	58782000	58470000	58710000	58470000	59550000	58710000	58663367.3163418
8791	58779000	58467000	58707000	58467000	59547000	58707000	58664637.1814093
8792	58776000	58464000	58704000	58464000	59544000	58704000	58665907.0464768
8793	58773000	58461000	58701000	58461000	59541000	58701000	58667164.9175412
8794	58770000	58458000	58698000	58458000	59538000	58698000	58668434.7826087
8795	58767000	58455000	58695000	58455000	59535000	58695000	58669704.6476762
8796	58788000	58572000	58692000	58452000	59532000	58692000	58670974.5127436
8797	58809000	58569000	58689000	58569000	59529000	58689000	58672244.3778111
8798	58830000	58686000	58686000	58566000	59526000	58686000	58673514.2428786
8799	58851000	58683000	58683000	58563000	59523000	58803000	58674784.107946
8800	58848000	58680000	58680000	58560000	59520000	58800000	58676065.9670165
8801	58845000	58677000	58677000	58557000	59517000	58797000	58677347.826087
8802	58842000	58674000	58674000	58554000	59514000	58794000	58678629.6851574
8803	58839000	58671000	58671000	58551000	59511000	58791000	58679911.5442279
8804	58836000	58668000	58668000	58548000	59508000	58788000	58681193.4032984
8805	58857000	58665000	58665000	58545000	59625000	58785000	58682475.2623688
8806	58854000	58662000	58662000	58542000	59622000	58782000	58683745.1274363
8807	58851000	58659000	58659000	58539000	59619000	58779000	58685026.9865068
8808	58848000	58656000	58656000	58536000	59616000	58776000	58686284.8575712
8809	58845000	58653000	58653000	58533000	59613000	58773000	58687542.7286357
8810	58842000	58650000	58650000	58530000	59610000	58770000	58688788.6056972
8811	58839000	58647000	58647000	58527000	59607000	58767000	58690022.4887556
8812	58836000	58644000	58644000	58524000	59604000	58764000	58691256.3718141
8813	58833000	58641000	58641000	58521000	59601000	58761000	58692490.2548726
8814	58854000	58638000	58638000	58518000	59598000	58878000	58693736.131934
8815	58851000	58635000	58635000	58515000	59595000	58875000	58694970.0149925
8816	58848000	58632000	58632000	58512000	59592000	58872000	58696203.898051
8817	58845000	58629000	58629000	58509000	59589000	58869000	58697425.7871064
8818	58842000	58626000	58626000	58506000	59586000	58866000	58698647.6761619
8819	58839000	58623000	58623000	58503000	59583000	58863000	58699869.5652174
8820	58860000	58740000	58620000	58500000	59580000	58860000	58701091.4542729
8821	58857000	58737000	58617000	58497000	59577000	58857000	58702313.3433283
8822	58854000	58734000	58614000	58494000	59574000	58854000	58703523.2383808
8823	58851000	58731000	58611000	58491000	59571000	58851000	58704733.1334333
8824	58848000	58728000	58608000	58488000	59568000	58848000	58705943.0284858
8825	58845000	58725000	58605000	58485000	59565000	58845000	58707152.9235382
8826	58842000	58722000	58602000	58482000	59562000	58842000	58708362.8185907
8827	58863000	58839000	58599000	58479000	59559000	58839000	58709560.7196402
8828	58860000	58836000	58596000	58476000	59556000	58836000	58710758.6206897
8829	58857000	58833000	58593000	58473000	59553000	58833000	58711944.5277361
8830	58854000	58830000	58590000	58470000	59550000	58830000	58713130.4347826
8831	58851000	58827000	58587000	58467000	59547000	58827000	58714316.3418291
8832	58848000	58824000	58584000	58464000	59544000	58824000	58715502.2488756
8833	58845000	58821000	58581000	58461000	59541000	58821000	58716688.155922
8834	58842000	58818000	58578000	58458000	59538000	58818000	58717862.0689655
8835	58839000	58815000	58575000	58455000	59535000	58815000	58719035.982009
8836	58836000	58812000	58572000	58452000	59532000	58812000	58720209.8950525
8837	58833000	58809000	58569000	58449000	59529000	58809000	58721383.808096
8838	58830000	58806000	58566000	58446000	59526000	58806000	58722557.7211394
8839	58827000	58803000	58563000	58443000	59523000	58803000	58723731.6341829
8840	58824000	58800000	58560000	58440000	59520000	58800000	58724905.5472264
8841	58845000	58797000	58557000	58557000	59517000	58797000	58726079.4602699
8842	58842000	58794000	58554000	58554000	59514000	58794000	58727253.3733133
8843	58839000	58791000	58551000	58551000	59511000	58791000	58728415.2923538
8844	58836000	58788000	58548000	58548000	59508000	58788000	58729577.2113943
8845	58833000	58785000	58545000	58545000	59505000	58785000	58730739.1304348
8846	58830000	58782000	58542000	58542000	59502000	58782000	58731901.0494753
8847	58851000	58779000	58539000	58539000	59499000	58899000	58733062.9685157
8848	58848000	58776000	58536000	58536000	59496000	58896000	58734212.8935532
8849	58869000	58893000	58533000	58533000	59493000	58893000	58735362.8185907
8850	58890000	58890000	58530000	58650000	59490000	58890000	58736512.7436282
8851	58887000	58887000	58527000	58647000	59487000	58887000	58737662.6686657
8852	58884000	58884000	58524000	58644000	59484000	58884000	58738812.5937031
8853	58881000	58881000	58521000	58641000	59481000	58881000	58739938.5307346
8854	58878000	58878000	58518000	58638000	59478000	58878000	58741064.4677661
8855	58875000	58875000	58515000	58635000	59475000	58875000	58742202.3988006
8856	58872000	58872000	58512000	58632000	59472000	58872000	58743340.3298351
8857	58869000	58869000	58509000	58629000	59469000	58869000	58744490.2548726
8858	58866000	58866000	58506000	58626000	59466000	58866000	58745640.17991
8859	58863000	58863000	58503000	58623000	59463000	58863000	58746790.1049475
8860	58860000	58860000	58500000	58620000	59460000	58860000	58747940.029985
8861	58857000	58857000	58497000	58617000	59457000	58857000	58749089.9550225
8862	58854000	58854000	58494000	58614000	59454000	58854000	58750227.886057
8863	58851000	58851000	58491000	58611000	59451000	58851000	58751365.8170915
8864	58848000	58848000	58488000	58608000	59448000	58848000	58752491.7541229
8865	58869000	58845000	58605000	58605000	59445000	58845000	58753617.6911544
8866	58866000	58842000	58602000	58602000	59442000	58842000	58754743.6281859
8867	58887000	58839000	58719000	58599000	59439000	58839000	58755869.5652174
8868	58884000	58836000	58716000	58596000	59436000	58836000	58756995.5022489
8869	58881000	58833000	58713000	58593000	59433000	58833000	58758121.4392804
8870	58878000	58830000	58710000	58590000	59430000	58830000	58759247.3763118
8871	58875000	58827000	58707000	58587000	59427000	58827000	58760373.3133433
8872	58896000	58824000	58824000	58584000	59424000	58824000	58761499.2503748
8873	58893000	58821000	58821000	58581000	59421000	58821000	58762613.1934033
8874	58890000	58818000	58818000	58578000	59418000	58818000	58763727.1364318
8875	58887000	58815000	58815000	58575000	59415000	58815000	58764841.0794603
8876	58884000	58812000	58812000	58572000	59412000	58812000	58765943.0284858
8877	58881000	58809000	58809000	58569000	59409000	58809000	58767044.9775112
8878	58878000	58806000	58806000	58566000	59406000	58806000	58768146.9265367
8879	58875000	58803000	58803000	58563000	59403000	58803000	58769248.8755622
8880	58872000	58800000	58800000	58560000	59400000	58800000	58770350.8245877
8881	58869000	58797000	58797000	58557000	59397000	58797000	58771440.7796102
8882	58866000	58794000	58794000	58554000	59394000	58794000	58772518.7406297
8883	58863000	58791000	58791000	58551000	59391000	58791000	58773608.6956522
8884	58860000	58788000	58788000	58548000	59388000	58788000	58774686.6566717
8885	58857000	58785000	58785000	58545000	59385000	58785000	58775764.6176912
8886	58854000	58782000	58782000	58542000	59382000	58782000	58776842.5787106
8887	58875000	58779000	58899000	58539000	59379000	58779000	58777908.5457271
8888	58872000	58776000	58896000	58536000	59376000	58776000	58778974.5127436
8889	58869000	58773000	58893000	58533000	59373000	58773000	58780040.4797601
8890	58866000	58770000	58890000	58530000	59370000	58770000	58781118.4407796
8891	58863000	58767000	58887000	58527000	59367000	58767000	58782184.4077961
8892	58860000	58764000	58884000	58524000	59364000	58764000	58783250.3748126
8893	58857000	58761000	58881000	58521000	59361000	58761000	58784316.3418291
8894	58854000	58758000	58878000	58518000	59358000	58758000	58785382.3088456
8895	58851000	58755000	58875000	58515000	59355000	58755000	58786448.2758621
8896	58848000	58752000	58872000	58512000	59352000	58752000	58787514.2428786
8897	58869000	58749000	58869000	58509000	59349000	58869000	58788580.209895
8898	58866000	58746000	58866000	58506000	59346000	58866000	58789634.1829085
8899	58863000	58743000	58863000	58503000	59343000	58863000	58790688.155922
8900	58860000	58740000	58860000	58500000	59340000	58860000	58791742.1289355
8901	58881000	58737000	58857000	58497000	59337000	58977000	58792772.113943
8902	58902000	58734000	58854000	58614000	59334000	58974000	58793802.0989505
8903	58899000	58731000	58851000	58611000	59331000	58971000	58794844.077961
8904	58896000	58728000	58848000	58608000	59328000	58968000	58795886.0569715
8905	58893000	58725000	58845000	58605000	59325000	58965000	58796928.035982
8906	58890000	58722000	58842000	58602000	59322000	58962000	58797958.0209895
8907	58887000	58719000	58839000	58599000	59319000	58959000	58799000
8908	58884000	58716000	58836000	58596000	59316000	58956000	58800041.9790105
8909	58881000	58713000	58833000	58593000	59313000	58953000	58801083.958021
8910	58878000	58710000	58830000	58590000	59310000	58950000	58802125.9370315
8911	58875000	58707000	58827000	58587000	59307000	58947000	58803167.916042
8912	58896000	58704000	58824000	58584000	59424000	58944000	58804197.9010495
8913	58893000	58701000	58821000	58581000	59421000	58941000	58805227.886057
8914	58890000	58698000	58818000	58578000	59418000	58938000	58806257.8710645
8915	58887000	58695000	58815000	58575000	59415000	58935000	58807287.856072
8916	58908000	58812000	58812000	58572000	59412000	58932000	58808317.8410795
8917	58929000	58809000	58809000	58569000	59529000	58929000	58809347.826087
8918	58926000	58806000	58806000	58566000	59526000	58926000	58810377.8110945
8919	58923000	58803000	58803000	58563000	59523000	58923000	58811407.7961019
8920	58920000	58800000	58800000	58560000	59520000	58920000	58812437.7811094
8921	58917000	58797000	58797000	58557000	59517000	58917000	58813455.7721139
8922	58914000	58794000	58794000	58554000	59514000	58914000	58814473.7631184
8923	58935000	58911000	58791000	58551000	59511000	58911000	58815491.7541229
8924	58932000	58908000	58788000	58548000	59508000	58908000	58816509.7451274
8925	58929000	58905000	58785000	58545000	59505000	58905000	58817527.7361319
8926	58926000	58902000	58782000	58542000	59502000	58902000	58818545.7271364
8927	58947000	58899000	58779000	58539000	59499000	59019000	58819587.7061469
8928	58968000	58896000	58776000	58536000	59616000	59016000	58820617.6911544
8929	58965000	58893000	58773000	58533000	59613000	59013000	58821659.6701649
8930	58986000	59010000	58770000	58530000	59610000	59010000	58822701.6491754
8931	58983000	59007000	58767000	58527000	59607000	59007000	58823755.6221889
8932	58980000	59004000	58764000	58524000	59604000	59004000	58824809.5952024
8933	58977000	59001000	58761000	58521000	59601000	59001000	58825875.5622189
8934	58974000	58998000	58758000	58518000	59598000	58998000	58826941.5292354
8935	58971000	58995000	58755000	58515000	59595000	58995000	58828007.4962519
8936	58992000	58992000	58752000	58632000	59592000	58992000	58829073.4632684
8937	58989000	58989000	58749000	58629000	59589000	58989000	58830127.4362819
8938	58986000	58986000	58746000	58626000	59586000	58986000	58831181.4092953
8939	58983000	58983000	58743000	58623000	59583000	58983000	58832235.3823089
8940	58980000	58980000	58740000	58620000	59580000	58980000	58833289.3553223
8941	58977000	58977000	58737000	58617000	59577000	58977000	58834343.3283358
8942	58974000	58974000	58734000	58614000	59574000	58974000	58835397.3013493
8943	58971000	58971000	58731000	58611000	59571000	58971000	58836451.2743628
8944	58992000	58968000	58728000	58608000	59568000	59088000	58837505.2473763
8945	58989000	58965000	58725000	58605000	59565000	59085000	58838559.2203898
8946	58986000	58962000	58722000	58602000	59562000	59082000	58839613.1934033
8947	59007000	59079000	58719000	58599000	59559000	59079000	58840667.1664168
8948	59004000	59076000	58716000	58596000	59556000	59076000	58841721.1394303
8949	59001000	59073000	58713000	58593000	59553000	59073000	58842775.1124438
8950	58998000	59070000	58710000	58590000	59550000	59070000	58843829.0854573
8951	58995000	59067000	58707000	58587000	59547000	59067000	58844883.0584708
8952	58992000	59064000	58704000	58584000	59544000	59064000	58845937.0314843
8953	58989000	59061000	58701000	58581000	59541000	59061000	58846991.0044978
8954	58986000	59058000	58698000	58578000	59538000	59058000	58848044.9775112
8955	59007000	59055000	58695000	58695000	59535000	59055000	58849110.9445277
8956	59004000	59052000	58692000	58692000	59532000	59052000	58850176.9115442
8957	59001000	59049000	58689000	58689000	59529000	59049000	58851242.8785607
8958	58998000	59046000	58686000	58686000	59526000	59046000	58852296.8515742
8959	58995000	59043000	58683000	58683000	59523000	59043000	58853350.8245877
8960	58992000	59040000	58680000	58680000	59520000	59040000	58854392.8035982
8961	59013000	59037000	58677000	58677000	59637000	59037000	58855434.7826087
8962	59010000	59034000	58674000	58674000	59634000	59034000	58856464.7676162
8963	59031000	59031000	58671000	58671000	59631000	59151000	58857494.7526237
8964	59028000	59028000	58668000	58668000	59628000	59148000	58858524.7376312
8965	59025000	59025000	58665000	58665000	59625000	59145000	58859554.7226387
8966	59022000	59022000	58662000	58662000	59622000	59142000	58860584.7076462
8967	59019000	59019000	58659000	58659000	59619000	59139000	58861602.6986507
8968	59016000	59016000	58656000	58656000	59616000	59136000	58862620.6896552
8969	59013000	59013000	58653000	58653000	59613000	59133000	58863638.6806597
8970	59010000	59010000	58650000	58650000	59610000	59130000	58864656.6716642
8971	59007000	59007000	58647000	58647000	59607000	59127000	58865674.6626687
8972	59004000	59004000	58644000	58644000	59604000	59124000	58866692.6536732
8973	59001000	59001000	58641000	58641000	59601000	59121000	58867710.6446777
8974	58998000	58998000	58638000	58638000	59598000	59118000	58868728.6356822
8975	58995000	58995000	58635000	58635000	59595000	59115000	58869746.6266867
8976	58992000	58992000	58632000	58632000	59592000	59112000	58870764.6176912
8977	59013000	58989000	58629000	58629000	59589000	59229000	58871782.6086957
8978	59010000	58986000	58626000	58626000	59586000	59226000	58872812.5937032
8979	59007000	58983000	58623000	58623000	59583000	59223000	58873842.5787106
8980	59028000	59100000	58620000	58620000	59580000	59220000	58874872.5637181
8981	59025000	59097000	58617000	58617000	59577000	59217000	58875902.5487256
8982	59022000	59094000	58614000	58614000	59574000	59214000	58876932.5337331
8983	59019000	59091000	58611000	58611000	59571000	59211000	58877962.5187406
8984	59016000	59088000	58608000	58608000	59568000	59208000	58878992.5037481
8985	59013000	59085000	58605000	58605000	59565000	59205000	58880022.4887556
8986	59010000	59082000	58602000	58602000	59562000	59202000	58881064.4677661
8987	59007000	59079000	58599000	58599000	59559000	59199000	58882106.4467766
8988	59004000	59076000	58596000	58596000	59556000	59196000	58883148.4257871
8989	59001000	59073000	58593000	58593000	59553000	59193000	58884190.4047976
8990	58998000	59070000	58590000	58590000	59550000	59190000	58885232.3838081
8991	58995000	59067000	58587000	58587000	59547000	59187000	58886274.3628186
8992	59016000	59064000	58584000	58704000	59544000	59184000	58887316.3418291
8993	59013000	59061000	58581000	58701000	59541000	59181000	58888358.3208396
8994	59010000	59058000	58578000	58698000	59538000	59178000	58889412.2938531
8995	59007000	59055000	58575000	58695000	59535000	59175000	58890466.2668666
8996	59028000	59052000	58572000	58812000	59532000	59172000	58891532.2338831
8997	59025000	59049000	58569000	58809000	59529000	59169000	58892598.2008995
8998	59022000	59046000	58566000	58806000	59526000	59166000	58893676.161919
8999	59067000	59043000	58563000	58923000	59643000	59163000	58894742.1289355
9000	59064000	59040000	58560000	58920000	59640000	59160000	58895808.095952
9001	59061000	59037000	58557000	58917000	59637000	59157000	58896874.0629685
9002	59058000	59034000	58554000	58914000	59634000	59154000	58897940.029985
9003	59055000	59031000	58551000	58911000	59631000	59151000	58899005.9970015
9004	59052000	59028000	58548000	58908000	59628000	59148000	58900059.970015
9005	59049000	59025000	58545000	58905000	59625000	59145000	58901113.9430285
9006	59046000	59022000	58542000	58902000	59622000	59142000	58902155.922039
9007	59043000	59019000	58539000	58899000	59619000	59139000	58903197.9010495
9008	59064000	59016000	58536000	59016000	59616000	59136000	58904239.88006
9009	59061000	59013000	58533000	59013000	59613000	59133000	58905269.8650675
9010	59058000	59010000	58530000	59010000	59610000	59130000	58906299.850075
9011	59055000	59007000	58527000	59007000	59607000	59127000	58907329.8350825
9012	59052000	59004000	58524000	59004000	59604000	59124000	58908359.82009
9013	59073000	59001000	58521000	59001000	59721000	59121000	58909377.8110945
9014	59070000	58998000	58518000	58998000	59718000	59118000	58910395.802099
9015	59067000	58995000	58515000	58995000	59715000	59115000	58911413.7931034
9016	59064000	58992000	58512000	58992000	59712000	59112000	58912419.790105
9017	59061000	58989000	58509000	58989000	59709000	59109000	58913413.7931035
9018	59058000	58986000	58506000	58986000	59706000	59106000	58914407.7961019
9019	59055000	58983000	58503000	58983000	59703000	59103000	58915401.7991005
9020	59052000	58980000	58500000	58980000	59700000	59100000	58916407.796102
9021	59049000	58977000	58497000	58977000	59697000	59097000	58917413.7931035
9022	59046000	58974000	58494000	58974000	59694000	59094000	58918443.7781109
9023	59043000	58971000	58491000	58971000	59691000	59091000	58919473.7631184
9024	59040000	58968000	58488000	58968000	59688000	59088000	58920491.7541229
9025	59037000	58965000	58485000	58965000	59685000	59085000	58921509.7451274
9026	59034000	58962000	58482000	58962000	59682000	59082000	58922527.7361319
9027	59031000	58959000	58479000	58959000	59679000	59079000	58923545.7271364
9028	59028000	58956000	58476000	58956000	59676000	59076000	58924563.7181409
9029	59025000	58953000	58473000	58953000	59673000	59073000	58925581.7091454
9030	59022000	58950000	58470000	58950000	59670000	59070000	58926623.6881559
9031	59019000	58947000	58467000	58947000	59667000	59067000	58927665.6671664
9032	59016000	58944000	58464000	58944000	59664000	59064000	58928707.6461769
9033	59037000	58941000	58581000	58941000	59661000	59061000	58929749.6251874
9034	59034000	58938000	58578000	58938000	59658000	59058000	58930791.6041979
9035	59031000	58935000	58575000	58935000	59655000	59055000	58931833.5832084
9036	59028000	58932000	58572000	58932000	59652000	59052000	58932887.5562219
9037	59025000	58929000	58569000	58929000	59649000	59049000	58933941.5292354
9038	59022000	58926000	58566000	58926000	59646000	59046000	58934995.5022489
9039	59043000	58923000	58683000	58923000	59643000	59043000	58936049.4752624
9040	59064000	58920000	58680000	58920000	59760000	59040000	58937091.4542729
9041	59061000	58917000	58677000	58917000	59757000	59037000	58938133.4332834
9042	59058000	58914000	58674000	58914000	59754000	59034000	58939175.4122939
9043	59055000	58911000	58671000	58911000	59751000	59031000	58940217.3913044
9044	59052000	58908000	58668000	58908000	59748000	59028000	58941259.3703148
9045	59049000	58905000	58665000	58905000	59745000	59025000	58942301.3493253
9046	59046000	58902000	58662000	58902000	59742000	59022000	58943343.3283358
9047	59043000	58899000	58659000	58899000	59739000	59019000	58944385.3073463
9048	59040000	58896000	58656000	58896000	59736000	59016000	58945415.2923538
9049	59037000	58893000	58653000	58893000	59733000	59013000	58946445.2773613
9050	59034000	58890000	58650000	58890000	59730000	59010000	58947475.2623688
9051	59031000	58887000	58647000	58887000	59727000	59007000	58948505.2473763
9052	59028000	58884000	58644000	58884000	59724000	59004000	58949535.2323838
9053	59025000	58881000	58641000	58881000	59721000	59001000	58950565.2173913
9054	59022000	58878000	58638000	58878000	59718000	58998000	58951595.2023988
9055	59019000	58875000	58635000	58875000	59715000	58995000	58952625.1874063
9056	59016000	58872000	58632000	58872000	59712000	58992000	58953655.1724138
9057	59013000	58869000	58629000	58869000	59709000	58989000	58954685.1574213
9058	59010000	58866000	58626000	58866000	59706000	58986000	58955715.1424288
9059	59007000	58863000	58623000	58863000	59703000	58983000	58956745.1274363
9060	59004000	58860000	58620000	58860000	59700000	58980000	58957775.1124438
9061	59001000	58857000	58617000	58857000	59697000	58977000	58958805.0974513
9062	58998000	58854000	58614000	58854000	59694000	58974000	58959823.0884558
9063	58995000	58851000	58611000	58851000	59691000	58971000	58960853.0734633
9064	58992000	58848000	58608000	58848000	59688000	58968000	58961883.0584708
9065	59013000	58965000	58605000	58845000	59685000	58965000	58962913.0434783
9066	59010000	58962000	58602000	58842000	59682000	58962000	58963943.0284858
9067	59031000	58959000	58599000	58839000	59679000	59079000	58964997.0014993
9068	59028000	58956000	58596000	58836000	59676000	59076000	58966050.9745127
9069	59025000	58953000	58593000	58833000	59673000	59073000	58967104.9475262
9070	59022000	58950000	58590000	58830000	59670000	59070000	58968158.9205397
9071	59019000	58947000	58587000	58827000	59667000	59067000	58969212.8935532
9072	59016000	58944000	58584000	58824000	59664000	59064000	58970266.8665667
9073	59013000	58941000	58581000	58821000	59661000	59061000	58971308.8455772
9074	59010000	58938000	58578000	58818000	59658000	59058000	58972350.8245877
9075	59007000	58935000	58575000	58815000	59655000	59055000	58973404.7976012
9076	59052000	58932000	58572000	58812000	59772000	59172000	58974458.7706147
9077	59049000	58929000	58569000	58809000	59769000	59169000	58975512.7436282
9078	59046000	58926000	58566000	58806000	59766000	59166000	58976566.7166417
9079	59043000	58923000	58563000	58803000	59763000	59163000	58977620.6896552
9080	59040000	58920000	58560000	58800000	59760000	59160000	58978674.6626687
9081	59037000	58917000	58557000	58797000	59757000	59157000	58979728.6356822
