envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
10710	59334000	59310000	59550000	59070000	59190000	59550000	59434917.5412294
10711	59331000	59307000	59547000	59067000	59187000	59547000	59435911.5442279
10712	59328000	59304000	59544000	59064000	59184000	59544000	59436905.5472264
10713	59325000	59301000	59541000	59061000	59181000	59541000	59437899.5502249
10714	59322000	59298000	59538000	59058000	59178000	59538000	59438893.5532234
10715	59319000	59295000	59535000	59055000	59175000	59535000	59439887.5562219
10716	59340000	59292000	59532000	59172000	59172000	59532000	59440881.5592204
10717	59361000	59289000	59529000	59169000	59289000	59529000	59441875.5622189
10718	59358000	59286000	59526000	59166000	59286000	59526000	59442869.5652174
10719	59355000	59283000	59523000	59163000	59283000	59523000	59443875.5622189
10720	59352000	59280000	59520000	59160000	59280000	59520000	59444881.5592204
10721	59349000	59277000	59517000	59157000	59277000	59517000	59445899.5502249
10722	59346000	59274000	59514000	59154000	59274000	59514000	59446917.5412294
10723	59367000	59271000	59511000	59151000	59271000	59631000	59447935.5322339
10724	59364000	59268000	59508000	59148000	59268000	59628000	59448953.5232384
10725	59361000	59265000	59505000	59145000	59265000	59625000	59449971.5142429
10726	59358000	59262000	59502000	59142000	59262000	59622000	59450989.5052474
10727	59355000	59259000	59499000	59139000	59259000	59619000	59452007.4962519
10728	59400000	59376000	59616000	59136000	59256000	59616000	59453025.4872564
10729	59397000	59373000	59613000	59133000	59253000	59613000	59454043.4782609
10730	59394000	59370000	59610000	59130000	59250000	59610000	59455061.4692654
10731	59391000	59367000	59607000	59127000	59247000	59607000	59456079.4602699
10732	59388000	59364000	59604000	59124000	59244000	59604000	59457097.4512744
10733	59385000	59361000	59601000	59121000	59241000	59601000	59458115.4422789
10734	59382000	59358000	59598000	59118000	59238000	59598000	59459133.4332834
10735	59379000	59355000	59595000	59115000	59235000	59595000	59460151.4242879
10736	59376000	59352000	59592000	59112000	59232000	59592000	59461157.4212894
10737	59373000	59349000	59589000	59109000	59229000	59589000	59462163.4182909
10738	59370000	59346000	59586000	59106000	59226000	59586000	59463169.4152924
10739	59367000	59343000	59583000	59103000	59223000	59583000	59464163.4182909
10740	59364000	59340000	59580000	59100000	59220000	59580000	59465157.4212894
10741	59361000	59337000	59577000	59097000	59217000	59577000	59466151.4242879
10742	59358000	59334000	59574000	59094000	59214000	59574000	59467145.4272864
10743	59355000	59331000	59571000	59091000	59211000	59571000	59468151.4242879
10744	59352000	59328000	59568000	59088000	59208000	59568000	59469157.4212894
10745	59373000	59325000	59565000	59085000	59205000	59685000	59470151.4242879
10746	59370000	59322000	59562000	59082000	59202000	59682000	59471145.4272864
10747	59367000	59319000	59559000	59079000	59199000	59679000	59472139.4302849
10748	59364000	59316000	59556000	59076000	59196000	59676000	59473133.4332834
10749	59361000	59313000	59553000	59073000	59193000	59673000	59474127.4362819
10750	59358000	59310000	59550000	59070000	59190000	59670000	59475121.4392804
10751	59379000	59307000	59667000	59067000	59187000	59667000	59476115.4422789
10752	59400000	59304000	59664000	59064000	59304000	59664000	59477109.4452774
10753	59397000	59301000	59661000	59061000	59301000	59661000	59478103.4482759
10754	59418000	59298000	59658000	59058000	59298000	59778000	59479097.4512744
10755	59415000	59295000	59655000	59055000	59295000	59775000	59480091.4542729
10756	59412000	59292000	59652000	59052000	59292000	59772000	59481085.4572714
10757	59409000	59289000	59649000	59049000	59289000	59769000	59482079.4602699
10758	59406000	59286000	59646000	59046000	59286000	59766000	59483073.4632684
10759	59403000	59283000	59643000	59043000	59283000	59763000	59484067.4662669
10760	59400000	59280000	59640000	59040000	59280000	59760000	59485061.4692654
10761	59421000	59277000	59637000	59157000	59277000	59757000	59486055.4722639
10762	59442000	59394000	59634000	59154000	59274000	59754000	59487049.4752624
10763	59439000	59391000	59631000	59151000	59271000	59751000	59488043.4782609
10764	59436000	59388000	59628000	59148000	59268000	59748000	59489061.4692654
10765	59433000	59385000	59625000	59145000	59265000	59745000	59490079.4602699
10766	59454000	59382000	59622000	59262000	59262000	59742000	59491097.4512744
10767	59451000	59379000	59619000	59259000	59259000	59739000	59492115.4422789
10768	59448000	59376000	59616000	59256000	59256000	59736000	59493109.4452774
10769	59469000	59493000	59613000	59253000	59253000	59733000	59494103.4482759
10770	59466000	59490000	59610000	59250000	59250000	59730000	59495097.4512744
10771	59463000	59487000	59607000	59247000	59247000	59727000	59496079.4602699
10772	59484000	59484000	59604000	59364000	59244000	59724000	59497049.4752624
10773	59481000	59481000	59601000	59361000	59241000	59721000	59498031.4842579
10774	59478000	59478000	59598000	59358000	59238000	59718000	59499001.4992504
10775	59475000	59475000	59595000	59355000	59235000	59715000	59499971.5142429
10776	59472000	59472000	59592000	59352000	59232000	59712000	59500941.5292354
10777	59469000	59469000	59589000	59349000	59229000	59709000	59501923.5382309
10778	59466000	59466000	59586000	59346000	59226000	59706000	59502917.5412294
10779	59463000	59463000	59583000	59343000	59223000	59703000	59503911.5442279
10780	59460000	59460000	59580000	59340000	59220000	59700000	59504905.5472264
10781	59481000	59457000	59577000	59457000	59217000	59697000	59505899.5502249
10782	59502000	59454000	59574000	59574000	59214000	59694000	59506893.5532234
10783	59499000	59451000	59571000	59571000	59211000	59691000	59507887.5562219
10784	59496000	59448000	59568000	59568000	59208000	59688000	59508869.5652174
10785	59493000	59445000	59565000	59565000	59205000	59685000	59509863.5682159
10786	59490000	59442000	59562000	59562000	59202000	59682000	59510881.5592204
10787	59511000	59439000	59559000	59559000	59319000	59679000	59511899.5502249
10788	59532000	59556000	59556000	59556000	59316000	59676000	59512917.5412294
10789	59529000	59553000	59553000	59553000	59313000	59673000	59513935.5322339
10790	59526000	59550000	59550000	59550000	59310000	59670000	59514941.5292354
10791	59523000	59547000	59547000	59547000	59307000	59667000	59515959.5202399
10792	59544000	59544000	59544000	59664000	59304000	59664000	59516977.5112444
10793	59541000	59541000	59541000	59661000	59301000	59661000	59518007.4962519
10794	59538000	59538000	59538000	59658000	59298000	59658000	59519025.4872564
10795	59559000	59535000	59535000	59655000	59415000	59655000	59520043.4782609
10796	59556000	59532000	59532000	59652000	59412000	59652000	59521061.4692654
10797	59553000	59529000	59529000	59649000	59409000	59649000	59522079.4602699
10798	59550000	59526000	59526000	59646000	59406000	59646000	59523097.4512744
10799	59547000	59523000	59523000	59643000	59403000	59643000	59524115.4422789
10800	59544000	59520000	59520000	59640000	59400000	59640000	59525133.4332834
10801	59541000	59517000	59517000	59637000	59397000	59637000	59526139.4302849
10802	59538000	59514000	59514000	59634000	59394000	59634000	59527133.4332834
10803	59559000	59511000	59511000	59631000	59391000	59751000	59528127.4362819
10804	59580000	59508000	59628000	59628000	59388000	59748000	59529121.4392804
10805	59601000	59505000	59625000	59625000	59505000	59745000	59530115.4422789
10806	59598000	59502000	59622000	59622000	59502000	59742000	59531109.4452774
10807	59595000	59499000	59619000	59619000	59499000	59739000	59532115.4422789
10808	59592000	59496000	59616000	59616000	59496000	59736000	59533121.4392804
10809	59589000	59493000	59613000	59613000	59493000	59733000	59534127.4362819
10810	59586000	59490000	59610000	59610000	59490000	59730000	59535133.4332834
10811	59583000	59487000	59607000	59607000	59487000	59727000	59536139.4302849
10812	59604000	59484000	59604000	59604000	59604000	59724000	59537145.4272864
10813	59601000	59481000	59601000	59601000	59601000	59721000	59538151.4242879
10814	59622000	59478000	59598000	59598000	59598000	59838000	59539169.4152924
10815	59619000	59475000	59595000	59595000	59595000	59835000	59540187.4062968
10816	59616000	59472000	59592000	59592000	59592000	59832000	59541205.3973013
10817	59637000	59469000	59709000	59589000	59589000	59829000	59542223.3883059
10818	59634000	59466000	59706000	59586000	59586000	59826000	59543241.3793103
10819	59631000	59463000	59703000	59583000	59583000	59823000	59544259.3703148
10820	59676000	59460000	59820000	59700000	59580000	59820000	59545277.3613193
10821	59673000	59457000	59817000	59697000	59577000	59817000	59546295.3523238
10822	59694000	59454000	59814000	59814000	59574000	59814000	59547313.3433283
10823	59691000	59451000	59811000	59811000	59571000	59811000	59548331.3343328
10824	59688000	59448000	59808000	59808000	59568000	59808000	59549361.3193403
10825	59685000	59445000	59805000	59805000	59565000	59805000	59550391.3043478
10826	59682000	59442000	59802000	59802000	59562000	59802000	59551421.2893553
10827	59679000	59439000	59799000	59799000	59559000	59799000	59552439.2803598
10828	59676000	59436000	59796000	59796000	59556000	59796000	59553457.2713643
10829	59673000	59433000	59793000	59793000	59553000	59793000	59554463.2683658
10830	59670000	59430000	59790000	59790000	59550000	59790000	59555469.2653673
10831	59691000	59547000	59787000	59787000	59547000	59787000	59556463.2683658
10832	59688000	59544000	59784000	59784000	59544000	59784000	59557457.2713643
10833	59685000	59541000	59781000	59781000	59541000	59781000	59558451.2743628
10834	59682000	59538000	59778000	59778000	59538000	59778000	59559445.2773613
10835	59679000	59535000	59775000	59775000	59535000	59775000	59560451.2743628
10836	59676000	59532000	59772000	59772000	59532000	59772000	59561457.2713643
10837	59697000	59529000	59889000	59769000	59529000	59769000	59562463.2683658
10838	59694000	59526000	59886000	59766000	59526000	59766000	59563469.2653673
10839	59715000	59523000	59883000	59763000	59523000	59883000	59564463.2683658
10840	59712000	59520000	59880000	59760000	59520000	59880000	59565457.2713643
10841	59709000	59517000	59877000	59757000	59517000	59877000	59566439.2803598
10842	59706000	59514000	59874000	59754000	59514000	59874000	59567421.2893553
10843	59703000	59511000	59871000	59751000	59511000	59871000	59568403.2983508
10844	59700000	59508000	59868000	59748000	59508000	59868000	59569373.3133433
10845	59697000	59505000	59865000	59745000	59505000	59865000	59570343.3283358
10846	59694000	59502000	59862000	59742000	59502000	59862000	59571313.3433283
10847	59691000	59499000	59859000	59739000	59499000	59859000	59572283.3583208
10848	59688000	59496000	59856000	59736000	59496000	59856000	59573253.3733133
10849	59685000	59493000	59853000	59733000	59493000	59853000	59574211.3943028
10850	59682000	59490000	59850000	59730000	59490000	59850000	59575145.4272864
10851	59679000	59487000	59847000	59727000	59487000	59847000	59576079.4602699
10852	59676000	59484000	59844000	59724000	59484000	59844000	59577013.4932534
10853	59673000	59481000	59841000	59721000	59481000	59841000	59577935.5322339
10854	59670000	59478000	59838000	59718000	59478000	59838000	59578857.5712144
10855	59667000	59475000	59835000	59715000	59475000	59835000	59579779.6101949
10856	59664000	59472000	59832000	59712000	59472000	59832000	59580701.6491754
10857	59661000	59469000	59829000	59709000	59469000	59829000	59581623.6881559
10858	59682000	59466000	59826000	59706000	59586000	59826000	59582533.7331334
10859	59679000	59463000	59823000	59703000	59583000	59823000	59583443.7781109
10860	59676000	59460000	59820000	59700000	59580000	59820000	59584353.8230885
10861	59673000	59457000	59817000	59697000	59577000	59817000	59585263.868066
10862	59670000	59454000	59814000	59694000	59574000	59814000	59586185.9070465
10863	59667000	59451000	59811000	59691000	59571000	59811000	59587107.946027
10864	59664000	59448000	59808000	59688000	59568000	59808000	59588029.9850075
10865	59661000	59445000	59805000	59685000	59565000	59805000	59588940.029985
10866	59658000	59442000	59802000	59682000	59562000	59802000	59589850.0749625
10867	59655000	59439000	59799000	59679000	59559000	59799000	59590760.11994
10868	59652000	59436000	59796000	59676000	59556000	59796000	59591670.1649176
10869	59649000	59433000	59793000	59673000	59553000	59793000	59592580.2098951
10870	59646000	59430000	59790000	59670000	59550000	59790000	59593478.2608696
10871	59643000	59427000	59787000	59667000	59547000	59787000	59594376.3118441
10872	59640000	59424000	59784000	59664000	59544000	59784000	59595262.3688156
10873	59637000	59421000	59781000	59661000	59541000	59781000	59596148.4257871
10874	59634000	59418000	59778000	59658000	59538000	59778000	59597034.4827586
10875	59631000	59415000	59775000	59655000	59535000	59775000	59597920.5397301
10876	59628000	59412000	59772000	59652000	59532000	59772000	59598806.5967017
10877	59625000	59409000	59769000	59649000	59529000	59769000	59599692.6536732
10878	59646000	59526000	59766000	59646000	59526000	59766000	59600578.7106447
10879	59643000	59523000	59763000	59643000	59523000	59763000	59601464.7676162
10880	59640000	59520000	59760000	59640000	59520000	59760000	59602350.8245877
10881	59661000	59517000	59757000	59637000	59637000	59757000	59603236.8815592
10882	59658000	59514000	59754000	59634000	59634000	59754000	59604122.9385307
10883	59655000	59511000	59751000	59631000	59631000	59751000	59605008.9955022
10884	59652000	59508000	59748000	59628000	59628000	59748000	59605907.0464768
10885	59673000	59505000	59745000	59625000	59625000	59865000	59606805.0974513
10886	59670000	59502000	59742000	59622000	59622000	59862000	59607703.1484258
10887	59667000	59499000	59739000	59619000	59619000	59859000	59608601.1994003
10888	59664000	59496000	59736000	59616000	59616000	59856000	59609511.2443778
10889	59661000	59493000	59733000	59613000	59613000	59853000	59610421.2893553
10890	59658000	59490000	59730000	59610000	59610000	59850000	59611331.3343328
10891	59655000	59487000	59727000	59607000	59607000	59847000	59612253.3733133
10892	59676000	59484000	59844000	59604000	59604000	59844000	59613175.4122939
10893	59697000	59481000	59841000	59721000	59601000	59841000	59614097.4512744
10894	59718000	59478000	59838000	59838000	59598000	59838000	59615019.4902549
10895	59715000	59475000	59835000	59835000	59595000	59835000	59615929.5352324
10896	59712000	59472000	59832000	59832000	59592000	59832000	59616839.5802099
10897	59709000	59469000	59829000	59829000	59589000	59829000	59617749.6251874
10898	59706000	59466000	59826000	59826000	59586000	59826000	59618659.6701649
10899	59703000	59463000	59823000	59823000	59583000	59823000	59619569.7151424
10900	59700000	59460000	59820000	59820000	59580000	59820000	59620479.7601199
10901	59721000	59457000	59817000	59817000	59697000	59817000	59621389.8050975
10902	59718000	59454000	59814000	59814000	59694000	59814000	59622287.856072
10903	59715000	59451000	59811000	59811000	59691000	59811000	59623185.9070465
10904	59712000	59448000	59808000	59808000	59688000	59808000	59624083.958021
10905	59709000	59445000	59805000	59805000	59685000	59805000	59624982.0089955
10906	59706000	59442000	59802000	59802000	59682000	59802000	59625880.05997
10907	59703000	59439000	59799000	59799000	59679000	59799000	59626778.1109445
10908	59700000	59436000	59796000	59796000	59676000	59796000	59627676.161919
10909	59697000	59433000	59793000	59793000	59673000	59793000	59628574.2128936
10910	59694000	59430000	59790000	59790000	59670000	59790000	59629472.2638681
10911	59691000	59427000	59787000	59787000	59667000	59787000	59630370.3148426
10912	59688000	59424000	59784000	59784000	59664000	59784000	59631268.3658171
10913	59685000	59421000	59781000	59781000	59661000	59781000	59632166.4167916
10914	59682000	59418000	59778000	59778000	59658000	59778000	59633064.4677661
10915	59679000	59415000	59775000	59775000	59655000	59775000	59633962.5187406
10916	59676000	59412000	59772000	59772000	59652000	59772000	59634860.5697151
10917	59673000	59409000	59769000	59769000	59649000	59769000	59635758.6206897
10918	59670000	59406000	59766000	59766000	59646000	59766000	59636656.6716642
10919	59667000	59403000	59763000	59763000	59643000	59763000	59637554.7226387
10920	59664000	59400000	59760000	59760000	59640000	59760000	59638452.7736132
10921	59685000	59397000	59757000	59877000	59637000	59757000	59639350.8245877
10922	59682000	59394000	59754000	59874000	59634000	59754000	59640248.8755622
10923	59679000	59391000	59751000	59871000	59631000	59751000	59641146.9265367
10924	59676000	59388000	59748000	59868000	59628000	59748000	59642044.9775112
10925	59697000	59505000	59745000	59865000	59625000	59745000	59642931.0344828
10926	59694000	59502000	59742000	59862000	59622000	59742000	59643817.0914543
10927	59691000	59499000	59739000	59859000	59619000	59739000	59644703.1484258
10928	59688000	59496000	59736000	59856000	59616000	59736000	59645589.2053973
10929	59709000	59613000	59733000	59853000	59613000	59733000	59646463.2683658
10930	59706000	59610000	59730000	59850000	59610000	59730000	59647337.3313343
10931	59703000	59607000	59727000	59847000	59607000	59727000	59648211.3943028
10932	59700000	59604000	59724000	59844000	59604000	59724000	59649085.4572714
10933	59697000	59601000	59721000	59841000	59601000	59721000	59649947.5262369
10934	59694000	59598000	59718000	59838000	59598000	59718000	59650809.5952024
10935	59691000	59595000	59715000	59835000	59595000	59715000	59651695.6521739
10936	59688000	59592000	59712000	59832000	59592000	59712000	59652581.7091454
10937	59685000	59589000	59709000	59829000	59589000	59709000	59653467.7661169
10938	59682000	59586000	59706000	59826000	59586000	59706000	59654365.8170915
10939	59679000	59583000	59703000	59823000	59583000	59703000	59655275.862069
10940	59676000	59580000	59700000	59820000	59580000	59700000	59656185.9070465
10941	59673000	59577000	59697000	59817000	59577000	59697000	59657095.952024
10942	59670000	59574000	59694000	59814000	59574000	59694000	59658005.9970015
10943	59667000	59571000	59691000	59811000	59571000	59691000	59658904.047976
10944	59664000	59568000	59688000	59808000	59568000	59688000	59659790.1049475
10945	59661000	59565000	59685000	59805000	59565000	59685000	59660676.161919
10946	59682000	59682000	59682000	59802000	59562000	59682000	59661562.2188906
10947	59679000	59679000	59679000	59799000	59559000	59679000	59662436.2818591
10948	59676000	59676000	59676000	59796000	59556000	59676000	59663310.3448276
10949	59697000	59673000	59673000	59913000	59553000	59673000	59664196.4017991
10950	59694000	59670000	59670000	59910000	59550000	59670000	59665082.4587706
10951	59691000	59667000	59667000	59907000	59547000	59667000	59665968.5157421
10952	59688000	59664000	59664000	59904000	59544000	59664000	59666854.5727136
10953	59685000	59661000	59661000	59901000	59541000	59661000	59667740.6296852
10954	59682000	59658000	59658000	59898000	59538000	59658000	59668626.6866567
10955	59679000	59655000	59655000	59895000	59535000	59655000	59669512.7436282
10956	59676000	59652000	59652000	59892000	59532000	59652000	59670398.8005997
10957	59697000	59769000	59649000	59889000	59529000	59649000	59671284.8575712
10958	59694000	59766000	59646000	59886000	59526000	59646000	59672170.9145427
10959	59715000	59763000	59643000	60003000	59523000	59643000	59673056.9715142
10960	59712000	59760000	59640000	6e+07	59520000	59640000	59673943.0284858
10961	59709000	59757000	59637000	59997000	59517000	59637000	59674841.0794603
10962	59706000	59754000	59634000	59994000	59514000	59634000	59675739.1304348
10963	59703000	59751000	59631000	59991000	59511000	59631000	59676637.1814093
10964	59700000	59748000	59628000	59988000	59508000	59628000	59677535.2323838
10965	59697000	59745000	59625000	59985000	59505000	59625000	59678433.2833583
10966	59718000	59742000	59742000	59982000	59502000	59622000	59679331.3343328
10967	59715000	59739000	59739000	59979000	59499000	59619000	59680217.3913043
10968	59712000	59736000	59736000	59976000	59496000	59616000	59681103.4482759
10969	59709000	59733000	59733000	59973000	59493000	59613000	59681977.5112444
10970	59730000	59730000	59850000	59970000	59490000	59610000	59682851.5742129
10971	59727000	59727000	59847000	59967000	59487000	59607000	59683725.6371814
10972	59724000	59724000	59844000	59964000	59484000	59604000	59684599.7001499
10973	59721000	59721000	59841000	59961000	59481000	59601000	59685473.7631184
10974	59742000	59718000	59958000	59958000	59478000	59598000	59686347.826087
10975	59739000	59715000	59955000	59955000	59475000	59595000	59687209.8950525
10976	59736000	59712000	59952000	59952000	59472000	59592000	59688059.970015
10977	59733000	59709000	59949000	59949000	59469000	59589000	59688910.0449775
10978	59730000	59706000	59946000	59946000	59466000	59586000	59689760.11994
10979	59751000	59703000	59943000	60063000	59463000	59583000	59690622.1889055
10980	59748000	59700000	59940000	60060000	59460000	59580000	59691484.2578711
10981	59745000	59697000	59937000	60057000	59457000	59577000	59692346.3268366
10982	59742000	59694000	59934000	60054000	59454000	59574000	59693208.3958021
10983	59739000	59691000	59931000	60051000	59451000	59571000	59694070.4647676
10984	59736000	59688000	59928000	60048000	59448000	59568000	59694932.5337331
10985	59733000	59685000	59925000	60045000	59445000	59565000	59695806.5967017
10986	59730000	59682000	59922000	60042000	59442000	59562000	59696680.6596702
10987	59727000	59679000	59919000	60039000	59439000	59559000	59697542.7286357
10988	59724000	59676000	59916000	60036000	59436000	59556000	59698404.7976012
10989	59721000	59673000	59913000	60033000	59433000	59553000	59699266.8665667
10990	59718000	59670000	59910000	60030000	59430000	59550000	59700128.9355322
10991	59739000	59787000	59907000	60027000	59427000	59547000	59700991.0044978
10992	59736000	59784000	59904000	60024000	59424000	59544000	59701841.0794603
10993	59733000	59781000	59901000	60021000	59421000	59541000	59702703.1484258
10994	59730000	59778000	59898000	60018000	59418000	59538000	59703565.2173913
10995	59727000	59775000	59895000	60015000	59415000	59535000	59704427.2863568
10996	59724000	59772000	59892000	60012000	59412000	59532000	59705277.3613193
10997	59721000	59769000	59889000	60009000	59409000	59529000	59706115.4422789
10998	59718000	59766000	59886000	60006000	59406000	59526000	59706953.5232384
10999	59715000	59763000	59883000	60003000	59403000	59523000	59707767.6161919
11000	59712000	59760000	59880000	6e+07	59400000	59520000	59708581.7091454
11001	59733000	59757000	59877000	59997000	59517000	59517000	59709395.802099
11002	59730000	59754000	59874000	59994000	59514000	59514000	59710209.8950525
11003	59727000	59751000	59871000	59991000	59511000	59511000	59711023.988006
11004	59724000	59748000	59868000	59988000	59508000	59508000	59711838.0809595
11005	59721000	59745000	59865000	59985000	59505000	59505000	59712652.1739131
11006	59718000	59742000	59862000	59982000	59502000	59502000	59713478.2608696
11007	59715000	59739000	59859000	59979000	59499000	59499000	59714304.3478261
11008	59712000	59736000	59856000	59976000	59496000	59496000	59715130.4347826
11009	59733000	59853000	59853000	59973000	59493000	59493000	59715956.5217391
11010	59730000	59850000	59850000	59970000	59490000	59490000	59716782.6086957
11011	59727000	59847000	59847000	59967000	59487000	59487000	59717608.6956522
11012	59724000	59844000	59844000	59964000	59484000	59484000	59718434.7826087
11013	59721000	59841000	59841000	59961000	59481000	59481000	59719260.8695652
11014	59718000	59838000	59838000	59958000	59478000	59478000	59720098.9505247
11015	59763000	59835000	59955000	59955000	59595000	59475000	59720937.0314843
11016	59760000	59832000	59952000	59952000	59592000	59472000	59721775.1124438
11017	59757000	59829000	59949000	59949000	59589000	59469000	59722613.1934033
11018	59778000	59826000	60066000	59946000	59586000	59466000	59723439.2803598
11019	59775000	59823000	60063000	59943000	59583000	59463000	59724241.3793104
11020	59772000	59820000	60060000	59940000	59580000	59460000	59725043.4782609
11021	59769000	59817000	60057000	59937000	59577000	59457000	59725845.5772114
11022	59766000	59814000	60054000	59934000	59574000	59454000	59726659.6701649
11023	59763000	59811000	60051000	59931000	59571000	59451000	59727473.7631184
11024	59760000	59808000	60048000	59928000	59568000	59448000	59728287.856072
11025	59757000	59805000	60045000	59925000	59565000	59445000	59729113.9430285
11026	59754000	59802000	60042000	59922000	59562000	59442000	59729940.029985
11027	59751000	59799000	60039000	59919000	59559000	59439000	59730766.1169415
11028	59772000	59796000	60156000	59916000	59556000	59436000	59731592.2038981
11029	59769000	59793000	60153000	59913000	59553000	59433000	59732418.2908546
11030	59766000	59790000	60150000	59910000	59550000	59430000	59733256.3718141
11031	59763000	59787000	60147000	59907000	59547000	59427000	59734094.4527736
11032	59760000	59784000	60144000	59904000	59544000	59424000	59734932.5337331
11033	59757000	59781000	60141000	59901000	59541000	59421000	59735782.6086957
11034	59754000	59778000	60138000	59898000	59538000	59418000	59736632.6836582
11035	59751000	59775000	60135000	59895000	59535000	59415000	59737470.7646177
11036	59748000	59772000	60132000	59892000	59532000	59412000	59738308.8455772
11037	59745000	59769000	60129000	59889000	59529000	59409000	59739146.9265367
11038	59742000	59766000	60126000	59886000	59526000	59406000	59739985.0074963
11039	59739000	59763000	60123000	59883000	59523000	59403000	59740823.0884558
11040	59736000	59760000	60120000	59880000	59520000	59400000	59741661.1694153
11041	59733000	59757000	60117000	59877000	59517000	59397000	59742499.2503748
11042	59730000	59754000	60114000	59874000	59514000	59394000	59743337.3313343
11043	59727000	59751000	60111000	59871000	59511000	59391000	59744175.4122939
11044	59724000	59748000	60108000	59868000	59508000	59388000	59745013.4932534
11045	59721000	59745000	60105000	59865000	59505000	59385000	59745839.5802099
11046	59718000	59742000	60102000	59862000	59502000	59382000	59746653.6731634
11047	59715000	59739000	60099000	59859000	59499000	59379000	59747467.7661169
11048	59712000	59736000	60096000	59856000	59496000	59376000	59748281.8590705
11049	59709000	59733000	60093000	59853000	59493000	59373000	59749095.952024
11050	59706000	59730000	60090000	59850000	59490000	59370000	59749922.0389805
11051	59703000	59727000	60087000	59847000	59487000	59367000	59750760.11994
11052	59700000	59724000	60084000	59844000	59484000	59364000	59751598.2008996
11053	59721000	59721000	60201000	59841000	59481000	59361000	59752448.2758621
11054	59718000	59718000	60198000	59838000	59478000	59358000	59753310.3448276
11055	59715000	59715000	60195000	59835000	59475000	59355000	59754172.4137931
11056	59712000	59712000	60192000	59832000	59472000	59352000	59755034.4827586
11057	59709000	59709000	60189000	59829000	59469000	59349000	59755896.5517241
11058	59706000	59706000	60186000	59826000	59466000	59346000	59756746.6266867
11059	59727000	59703000	60183000	59943000	59463000	59343000	59757596.7016492
11060	59724000	59700000	60180000	59940000	59460000	59340000	59758434.7826087
11061	59721000	59697000	60177000	59937000	59457000	59337000	59759272.8635682
11062	59742000	59814000	60174000	59934000	59454000	59334000	59760110.9445277
11063	59739000	59811000	60171000	59931000	59451000	59331000	59760949.0254873
11064	59736000	59808000	60168000	59928000	59448000	59328000	59761787.1064468
11065	59733000	59805000	60165000	59925000	59445000	59325000	59762625.1874063
11066	59754000	59802000	60162000	59922000	59442000	59442000	59763463.2683658
11067	59751000	59799000	60159000	59919000	59439000	59439000	59764313.3433283
11068	59772000	59796000	60156000	59916000	59556000	59436000	59765175.4122939
11069	59769000	59793000	60153000	59913000	59553000	59433000	59766025.4872564
11070	59766000	59790000	60150000	59910000	59550000	59430000	59766863.5682159
11071	59763000	59787000	60147000	59907000	59547000	59427000	59767689.6551724
11072	59784000	59784000	60144000	60024000	59544000	59424000	59768503.7481259
11073	59781000	59781000	60141000	60021000	59541000	59421000	59769317.8410795
11074	59778000	59778000	60138000	60018000	59538000	59418000	59770119.94003
11075	59775000	59775000	60135000	60015000	59535000	59415000	59770922.0389805
11076	59772000	59772000	60132000	60012000	59532000	59412000	59771736.131934
11077	59769000	59769000	60129000	60009000	59529000	59409000	59772550.2248876
11078	59766000	59766000	60126000	60006000	59526000	59406000	59773364.3178411
11079	59763000	59763000	60123000	60003000	59523000	59403000	59774178.4107946
11080	59760000	59760000	60120000	6e+07	59520000	59400000	59774992.5037481
11081	59781000	59757000	60117000	59997000	59637000	59397000	59775806.5967017
11082	59778000	59754000	60114000	59994000	59634000	59394000	59776620.6896552
11083	59775000	59751000	60111000	59991000	59631000	59391000	59777446.7766117
11084	59772000	59748000	60108000	59988000	59628000	59388000	59778284.8575712
11085	59769000	59745000	60105000	59985000	59625000	59385000	59779122.9385307
11086	59766000	59742000	60102000	59982000	59622000	59382000	59779937.0314843
11087	59787000	59739000	60219000	59979000	59619000	59379000	59780763.1184408
11088	59808000	59856000	60216000	59976000	59616000	59376000	59781589.2053973
11089	59805000	59853000	60213000	59973000	59613000	59373000	59782415.2923538
11090	59802000	59850000	60210000	59970000	59610000	59370000	59783241.3793103
11091	59799000	59847000	60207000	59967000	59607000	59367000	59784067.4662669
11092	59796000	59844000	60204000	59964000	59604000	59364000	59784893.5532234
11093	59793000	59841000	60201000	59961000	59601000	59361000	59785719.6401799
11094	59790000	59838000	60198000	59958000	59598000	59358000	59786533.7331334
11095	59787000	59835000	60195000	59955000	59595000	59355000	59787347.826087
11096	59784000	59832000	60192000	59952000	59592000	59352000	59788161.9190405
11097	59781000	59829000	60189000	59949000	59589000	59349000	59788976.011994
11098	59778000	59826000	60186000	59946000	59586000	59346000	59789790.1049475
11099	59775000	59823000	60183000	59943000	59583000	59343000	59790604.197901
11100	59772000	59820000	60180000	59940000	59580000	59340000	59791418.2908546
11101	59769000	59817000	60177000	59937000	59577000	59337000	59792232.3838081
11102	59766000	59814000	60174000	59934000	59574000	59334000	59793046.4767616
11103	59763000	59811000	60171000	59931000	59571000	59331000	59793848.5757122
11104	59760000	59808000	60168000	59928000	59568000	59328000	59794650.6746627
11105	59757000	59805000	60165000	59925000	59565000	59325000	59795428.7856072
11106	59754000	59802000	60162000	59922000	59562000	59322000	59796206.8965517
11107	59751000	59799000	60159000	59919000	59559000	59319000	59796973.0134933
11108	59772000	59796000	60276000	59916000	59556000	59316000	59797739.1304348
